arm,seed,split_id,candidate_id,selection_score,is_score,oos_score,dsr,leakage_audit_pass,pi_invariance_pass,constraint_violations,candidate_values,is_cumulative_return,is_annualized_return,is_sharpe,is_max_drawdown,is_calmar,is_sortino,is_turnover,is_cost_paid,is_leakage_violations,is_pi_invariance_pass,is_constraint_violations,is_n_days,oos_cumulative_return,oos_annualized_return,oos_sharpe,oos_max_drawdown,oos_calmar,oos_sortino,oos_turnover,oos_cost_paid,oos_leakage_violations,oos_pi_invariance_pass,oos_constraint_violations,oos_n_days,chosen,effective_start_date,effective_end_date
Lightweight Strategy Evolution,5,6,Lightweight Strategy Evolution-5-56,20.92096676520546,0.6411337731118862,0.6479939115934387,20.92096676520546,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.5566006366215095,0.083094078208836,0.6411337731118862,-0.171938547765249,0.4832777715575798,0.7904719834575438,0.1670245764733953,0.1166666666666666,0.0,True,0.0,1397.0,0.2905778016011289,0.0964695733246874,0.6479939115934387,-0.1969137068040747,0.4899078631467374,0.9508078273755984,0.1595033428844317,0.0556666666666666,0,True,0,698,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,5,6,SHARP-style Policy Baseline-5-4,21.22990956104188,0.6627846306578449,0.6710326210394794,21.72990956104188,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'risk_off_on_high_vol'}",0.5709070575227899,0.0848830124022783,0.6627846306578449,-0.1719385477652499,0.4936822690754041,0.8108770168522392,0.1677403960868527,0.1171666666666666,0.0,False,1.0,1397.0,0.3008367826789675,0.0996083626722583,0.6710326210394794,-0.1811423744692073,0.5498899027029754,0.9840920555505992,0.1611747851002865,0.0562499999999999,0,False,1,698,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,5,6,Equal Weight Buy Hold-5-6,,,0.5805771623716627,14.15111060819109,True,True,0,,,,,,,,,,,,,,0.2512291513128275,0.0842805621106452,0.5805771623716627,-0.1969137068040742,0.4280075951975399,0.8490844800105268,0.1580706781279847,0.0551666666666666,0,False,1,698,True,2007-05-10,2024-12-30
60/40 Proxy,5,6,60/40 Proxy-5-6,,,0.5805771623716627,14.15111060819109,True,True,0,,,,,,,,,,,,,,0.2512291513128275,0.0842805621106452,0.5805771623716627,-0.1969137068040742,0.4280075951975399,0.8490844800105268,0.1580706781279847,0.0551666666666666,0,False,1,698,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,6,0,MetaHarness Unconstrained-6-57,617.7661452709683,16.651646497646688,23.699236366586312,619.1230887212189,False,True,2,"{'missing_policy': 'strict', 'data_sanitizer': 'raw', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': True, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",238915.2985727764,8.336049830549284,16.651646497646688,-0.0011144349743968,7480.068395251646,406.5781329407553,0.7069434502505368,0.4938000000000001,1.0,False,2.0,1397.0,59.21716227854107,3.3907136791345387,23.699236366586312,-0.001464974665435,2314.520352560234,255.7927694906375,0.6951289398280801,0.2426,1,False,2,698,True,2007-05-10,2024-12-30
Constrained Safe Search,6,0,Constrained Safe Search-6-0,5.736356339950116,0.2347269926816909,0.3794258882481828,5.736356339950116,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.1609732949141964,0.0272899938618369,0.2347269926816909,-0.3091743409767172,0.0882673309034143,0.3137555780513831,0.1751371987592459,0.1223333333333333,0.0,True,0.0,1397.0,0.1060947107630152,0.0370755755552876,0.3794258882481828,-0.132459156990317,0.2799019440988733,0.5211314922590069,0.1728748806112703,0.0603333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Random Legal Patch,6,0,Random Legal Patch-6-0,1.0,0.2347269926816909,0.3794258882481828,5.736356339950116,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'paranoid', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.1609732949141964,0.0272899938618369,0.2347269926816909,-0.3091743409767172,0.0882673309034143,0.3137555780513831,0.1751371987592459,0.1223333333333333,0.0,True,0.0,1397.0,0.1060947107630152,0.0370755755552876,0.3794258882481828,-0.132459156990317,0.2799019440988733,0.5211314922590069,0.1728748806112703,0.0603333333333333,0,True,0,698,True,2007-05-10,2024-12-30
TASE Typed Harness,6,0,TASE Typed Harness-6-0,5.736356339950116,0.2347269926816909,0.3794258882481828,5.736356339950116,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.1609732949141964,0.0272899938618369,0.2347269926816909,-0.3091743409767172,0.0882673309034143,0.3137555780513831,0.1751371987592459,0.1223333333333333,0.0,True,0.0,1397.0,0.1060947107630152,0.0370755755552876,0.3794258882481828,-0.132459156990317,0.2799019440988733,0.5211314922590069,0.1728748806112703,0.0603333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,6,0,Lightweight Strategy Evolution-6-57,14.819762218051906,0.4912209704262443,0.4730766388050105,15.319762218051906,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.6319131747115851,0.0923647700138965,0.4912209704262443,-0.2903794204075203,0.3180830441918757,0.6188875125693466,0.0498687664041994,0.0348333333333333,0.0,False,1.0,1397.0,0.1463798503478057,0.050556645513714,0.4730766388050105,-0.1691099579077062,0.2989572355124467,0.6847045758748584,0.0558739255014326,0.0195,0,False,1,698,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,6,0,SHARP-style Policy Baseline-6-0,5.736356339950116,0.2347269926816909,0.3794258882481828,5.736356339950116,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.1609732949141964,0.0272899938618369,0.2347269926816909,-0.3091743409767172,0.0882673309034143,0.3137555780513831,0.1751371987592459,0.1223333333333333,0.0,True,0.0,1397.0,0.1060947107630152,0.0370755755552876,0.3794258882481828,-0.132459156990317,0.2799019440988733,0.5211314922590069,0.1728748806112703,0.0603333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,6,0,Equal Weight Buy Hold-6-0,,,0.3765783990236458,8.765388713503102,True,True,0,,,,,,,,,,,,,,0.1050704327922109,0.0367287512106935,0.3765783990236458,-0.1324591569903174,0.2772835947716197,0.5162243221192362,0.1709646609360076,0.0596666666666666,0,False,1,698,True,2007-05-10,2024-12-30
60/40 Proxy,6,0,60/40 Proxy-6-0,,,0.3765783990236458,8.765388713503102,True,True,0,,,,,,,,,,,,,,0.1050704327922109,0.0367287512106935,0.3765783990236458,-0.1324591569903174,0.2772835947716197,0.5162243221192362,0.1709646609360076,0.0596666666666666,0,False,1,698,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,6,1,MetaHarness Unconstrained-6-57,577.9686282816957,15.591828633274533,23.076300559829058,579.3163360180854,False,True,2,"{'missing_policy': 'strict', 'data_sanitizer': 'raw', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': True, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",57067.66338930008,6.221123000621649,15.591828633274533,-0.001464974665435,4246.573778649056,353.9849720119868,0.6977077363896848,0.4870000000000001,1.0,False,2.0,1396.0,108.75918607005676,4.440133869634751,23.076300559829058,-0.0013437361928809,3304.3196225258284,269.3160260968892,0.6935622317596566,0.2424,1,False,2,699,True,2007-05-10,2024-12-30
Constrained Safe Search,6,1,Constrained Safe Search-6-0,8.944568263230245,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Random Legal Patch,6,1,Random Legal Patch-6-0,1.0,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'paranoid', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
TASE Typed Harness,6,1,TASE Typed Harness-6-0,8.944568263230245,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,6,1,Lightweight Strategy Evolution-6-33,21.815825159348623,0.6787094155977466,0.0805787378330731,22.315825159348623,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.5, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.947572539088022,0.1278677135059367,0.6787094155977466,-0.2505316678133406,0.5103854319973832,0.8518209623947737,0.0532473734479465,0.0371666666666666,0.0,False,1.0,1396.0,0.0062654156881323,0.0022542668501535,0.0805787378330731,-0.195911629424218,0.0115065494415965,0.1129263383090026,0.0524558893657606,0.0183333333333333,0,False,1,699,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,6,1,SHARP-style Policy Baseline-6-0,8.944568263230245,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,6,1,Equal Weight Buy Hold-6-1,,,-0.1086778987163212,-4.0478038641900325,True,True,0,,,,,,,,,,,,,,-0.0525665361056634,-0.0192790305101405,-0.1086778987163212,-0.1825606122299984,-0.1056034501344241,-0.1464959750594676,0.1692894611349547,0.0591666666666666,0,False,1,699,True,2007-05-10,2024-12-30
60/40 Proxy,6,1,60/40 Proxy-6-1,,,-0.1086778987163212,-4.0478038641900325,True,True,0,,,,,,,,,,,,,,-0.0525665361056634,-0.0192790305101405,-0.1086778987163212,-0.1825606122299984,-0.1056034501344241,-0.1464959750594676,0.1692894611349547,0.0591666666666666,0,False,1,699,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,6,2,MetaHarness Unconstrained-6-57,853.7076769048061,22.974421394716003,23.01884192963705,855.0539519764394,False,True,2,"{'missing_policy': 'strict', 'data_sanitizer': 'raw', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': True, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",6548.098910807616,3.8851838208996954,22.974421394716003,-0.001464974665435,2652.04847057606,281.0975451306839,0.6962750716332377,0.4860000000000001,1.0,False,2.0,1396.0,68.87711590405928,3.622857025441003,23.01884192963705,-0.0013437361928807,2696.1073495193937,256.25683885361093,0.6844062947067239,0.2392,1,False,2,699,True,2007-05-10,2024-12-30
Constrained Safe Search,6,2,Constrained Safe Search-6-0,10.731105188663566,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Random Legal Patch,6,2,Random Legal Patch-6-0,1.0,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'paranoid', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
TASE Typed Harness,6,2,TASE Typed Harness-6-0,10.731105188663566,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,6,2,Lightweight Strategy Evolution-6-29,16.911084135329165,0.5473899891392977,0.659695704670625,17.411084135329165,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.5, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.4377035949261516,0.0677308819742941,0.5473899891392977,-0.2172909544736565,0.3117059434819019,0.6829509787592607,0.0444126074498567,0.031,0.0,False,1.0,1396.0,0.1874820663803216,0.063908248433945,0.659695704670625,-0.0846698777652196,0.7547932053375073,0.8409987897882367,0.0503576537911301,0.0175999999999999,0,False,1,699,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,6,2,SHARP-style Policy Baseline-6-0,10.731105188663566,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,6,2,Equal Weight Buy Hold-6-2,,,0.0235962979759078,-0.553160641888076,True,True,0,,,,,,,,,,,,,,-0.0106266003893763,-0.0038441422418915,0.0235962979759078,-0.1601729948114534,-0.0239999398551339,0.0291942401958688,0.17310443490701,0.0605,0,False,1,699,True,2007-05-10,2024-12-30
60/40 Proxy,6,2,60/40 Proxy-6-2,,,0.0235962979759078,-0.553160641888076,True,True,0,,,,,,,,,,,,,,-0.0106266003893763,-0.0038441422418915,0.0235962979759078,-0.1601729948114534,-0.0239999398551339,0.0291942401958688,0.17310443490701,0.0605,0,False,1,699,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,6,3,MetaHarness Unconstrained-6-57,834.0867782447395,22.44100597449142,24.775274814563005,835.4314095976387,False,True,2,"{'missing_policy': 'strict', 'data_sanitizer': 'raw', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': True, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",8168.620251972604,4.078185594888382,22.44100597449142,-0.001464974665435,2783.7925741038653,258.29588134336416,0.6946313528990694,0.4852000000000001,1.0,False,2.0,1397.0,43.19890341017148,2.926859932118479,24.775274814563005,-0.0006314628968092,4635.046567118487,383.6245808554842,0.6945558739255013,0.2424,1,False,2,698,True,2007-05-10,2024-12-30
Constrained Safe Search,6,3,Constrained Safe Search-6-0,-0.1689957029731081,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Random Legal Patch,6,3,Random Legal Patch-6-0,1.0,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'paranoid', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
TASE Typed Harness,6,3,TASE Typed Harness-6-0,-0.1689957029731081,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,6,3,Lightweight Strategy Evolution-6-5,3.390377505359026,0.1853205019059598,0.1028612307000526,3.890377505359026,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.0, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0897212458033105,0.015619894040368,0.1853205019059598,-0.1594947941610238,0.0979335665626701,0.2417887040717382,0.0446671438797423,0.0312,0.0,False,1.0,1397.0,0.0146297784978755,0.0052573194784151,0.1028612307000526,-0.1978844449739307,0.0265676237417636,0.1288381024702853,0.0527220630372492,0.0184,0,False,1,698,True,2007-05-10,2024-12-30
